component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Active_Supply_Current_0h,Active_Supply_Current_24h,Propagation_Delay_0h,Propagation_Delay_24h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Fall_Time_0h,Output_Fall_Time_24h,IDDQ_168h,Input_Leakage_Current_168h,Active_Supply_Current_168h,Propagation_Delay_168h,Output_Rise_Time_168h,Output_Fall_Time_168h
C01701,A_L23,DIGITAL_CMOS,CMOS_A,1.530814,1.535989,0.020507,0.020735,93.438217,92.676145,9.001511,9.074999,7.843762,7.866874,7.588685,7.577651,1.500962,0.020534,91.939081,9.083627,7.884751,7.615659
C01702,A_L23,DIGITAL_CMOS,CMOS_A,1.353439,1.35942,0.024123,0.023907,84.928326,86.128342,8.330782,8.396005,8.164614,8.242377,6.663704,6.66309,1.445808,0.024867,92.686299,8.549809,8.404199,6.818528
C01703,A_L23,DIGITAL_CMOS,CMOS_A,1.478349,1.439816,0.012714,0.01279,87.069146,88.885438,8.961532,8.964858,7.880764,7.972876,7.201158,7.231782,1.505737,0.013247,92.283658,9.150021,8.031332,7.478122
C01704,A_L23,DIGITAL_CMOS,CMOS_A,0.896876,0.913657,0.020948,0.021191,93.979852,94.517627,9.441328,9.513679,7.861337,7.941019,7.823047,7.834934,0.950369,0.021938,103.317907,9.653032,8.303586,7.933443
C01705,A_L23,DIGITAL_CMOS,CMOS_A,1.411644,1.433577,0.018393,0.018415,89.054834,89.643808,9.529228,9.5328,8.895027,8.825737,8.381276,8.325429,1.429346,0.018712,89.433238,9.597022,8.786657,8.331281
C01706,A_L23,DIGITAL_CMOS,CMOS_A,1.477358,1.484723,0.016417,0.016722,92.441856,92.604842,8.980361,9.037752,8.336707,8.410886,7.688702,7.699552,1.522339,0.016879,94.278982,9.052044,8.410472,7.750893
C01707,A_L23,DIGITAL_CMOS,CMOS_A,1.773968,1.750195,0.015679,0.015686,91.321107,91.289131,9.125025,9.180696,8.430827,8.500782,6.977808,6.998538,1.793163,0.015658,93.435476,9.37666,8.44183,7.127283
C01708,A_L23,DIGITAL_CMOS,CMOS_A,1.301474,1.334698,0.018479,0.018687,86.365599,87.805955,9.388921,9.393145,8.492429,8.450845,7.573377,7.653811,1.368717,0.019395,90.541847,9.58591,8.615392,7.69093
C01709,A_L23,DIGITAL_CMOS,CMOS_A,1.456881,1.464373,0.030181,0.03017,88.280048,88.238865,9.659608,9.646233,8.898356,8.863003,8.259339,8.260739,1.4592,0.030331,87.422243,9.745898,8.974053,8.23084
C01710,A_L23,DIGITAL_CMOS,CMOS_A,1.340097,1.369678,0.019195,0.01918,91.087905,92.800036,8.520004,8.539629,7.559074,7.588036,7.313082,7.19268,1.441199,0.020062,100.24517,8.576922,7.600811,7.2166
C01711,A_L23,DIGITAL_CMOS,CMOS_A,1.939919,1.971753,0.015175,0.015102,93.855998,96.344909,9.005641,9.092609,8.40099,8.487304,7.708726,7.678303,2.061084,0.015393,101.038868,9.04858,8.493673,7.746924
C01712,A_L23,DIGITAL_CMOS,CMOS_A,1.479053,1.456809,0.014277,0.014686,86.351133,86.155281,9.296996,9.326575,8.420541,8.42842,7.723901,7.733743,1.495824,0.014675,86.355164,9.337852,8.494753,7.752474
C01713,A_L23,DIGITAL_CMOS,CMOS_A,1.032064,1.020641,0.011313,0.011153,91.878431,91.831197,9.421809,9.476045,8.70361,8.724936,7.663245,7.623267,1.037068,0.011382,93.029787,9.478915,8.812452,7.698003
C01714,A_L23,DIGITAL_CMOS,CMOS_A,1.493236,1.501234,0.021612,0.022198,84.897098,85.148513,9.089487,9.042311,8.351687,8.318577,7.914973,7.94027,1.521725,0.02227,87.347874,9.087812,8.425258,7.928205
C01715,A_L23,DIGITAL_CMOS,CMOS_A,1.229468,1.244878,0.019604,0.019591,89.058257,89.047712,9.819677,9.853072,9.33495,9.436506,7.988787,7.991015,1.282652,0.019906,91.328646,9.925272,9.478557,8.023301
C01716,A_L23,DIGITAL_CMOS,CMOS_A,1.456009,1.49303,0.023279,0.023546,92.649198,92.945812,9.005073,9.019955,8.177147,8.283693,6.991063,7.013071,1.511086,0.023245,94.6616,9.203273,8.403848,7.127799
C01717,A_L23,DIGITAL_CMOS,CMOS_A,1.583237,1.605626,0.021535,0.021694,93.459372,95.361644,8.749415,8.734034,7.62142,7.667836,6.892482,6.966812,1.658144,0.022791,98.138744,8.864959,7.681239,7.111681
C01718,A_L23,DIGITAL_CMOS,CMOS_A,1.154539,1.177421,0.011478,0.011824,86.131673,86.84292,9.01805,9.071839,8.405248,8.462983,7.759318,7.804644,1.244836,0.012034,90.521846,9.147661,8.584618,7.879904
C01719,A_L23,DIGITAL_CMOS,CMOS_A,1.682486,1.694393,0.02515,0.024657,87.877499,88.63771,9.127926,9.055294,8.431864,8.485757,7.924377,8.048979,1.697793,0.025164,88.676008,9.100363,8.482177,7.97745
C01720,A_L23,DIGITAL_CMOS,CMOS_A,1.294127,1.31604,0.012877,0.012988,82.708309,83.532941,9.22956,9.341902,8.682269,8.74529,7.677446,7.769054,1.308114,0.01325,84.312063,9.53464,9.023721,7.889813
C01721,A_L23,DIGITAL_CMOS,CMOS_A,1.892009,1.895026,0.029223,0.029727,95.097322,94.687359,9.414386,9.514299,8.228024,8.278446,7.99599,8.018657,1.889413,0.029553,96.739857,9.708489,8.462529,8.221545
C01722,A_L23,DIGITAL_CMOS,CMOS_A,1.403482,1.364606,0.024924,0.024666,96.192401,96.611692,8.861895,8.868637,7.608562,7.603915,7.099124,7.119854,1.456152,0.025865,104.565492,8.94777,7.602613,7.103456
C01723,A_L23,DIGITAL_CMOS,CMOS_A,0.896589,0.889451,0.019037,0.019361,96.094424,96.530205,9.114572,9.114383,7.950098,8.014529,7.748825,7.783494,0.92724,0.019711,102.213489,9.270345,8.089644,7.900965
C01724,A_L23,DIGITAL_CMOS,CMOS_A,1.336233,1.336849,0.02363,0.023856,90.964957,90.090605,8.809882,8.825377,7.948193,7.927368,7.684842,7.697353,1.32533,0.024519,91.531965,9.041589,8.10666,7.880004
C01725,A_L23,DIGITAL_CMOS,CMOS_A,1.816265,1.826038,0.025284,0.025682,88.64444,89.044442,9.296108,9.317007,8.36055,8.402426,7.772713,7.836631,1.874261,0.02625,89.664324,9.463711,8.60538,7.927267
C01801,B_L01,DIGITAL_CMOS,CMOS_B,0.709244,0.707396,0.071926,0.073854,48.706413,48.576819,5.405215,5.435237,3.598317,3.64277,3.163221,3.175763,0.704208,0.073575,49.536796,5.481629,3.718691,3.315523
C01802,B_L01,DIGITAL_CMOS,CMOS_B,0.611218,0.618013,0.078207,0.078849,44.46303,44.484123,5.502551,5.546517,3.359461,3.390459,3.250168,3.291062,0.625229,0.079598,44.666124,5.724417,3.493353,3.391562
C01803,B_L01,DIGITAL_CMOS,CMOS_B,0.568559,0.561752,0.072444,0.071876,49.387589,48.812248,4.939854,4.973418,3.100378,3.135226,2.931626,2.96407,0.554131,0.072857,49.482152,5.041519,3.245508,3.044724
C01804,B_L01,DIGITAL_CMOS,CMOS_B,0.661787,0.661092,0.073129,0.073113,48.292943,48.505695,4.88936,4.928527,3.221091,3.208754,2.985824,2.962857,0.693477,0.076937,49.117411,4.902825,3.232043,2.994888
C01805,B_L01,DIGITAL_CMOS,CMOS_B,0.600189,0.593192,0.065039,0.065291,45.946192,45.988833,5.496029,5.505671,3.332982,3.35312,3.064738,3.085239,0.590425,0.066053,46.234198,5.66508,3.498477,3.296947
C01806,B_L01,DIGITAL_CMOS,CMOS_B,0.709295,0.715664,0.073307,0.072818,49.647043,49.648652,5.257957,5.287006,3.237595,3.243578,3.010259,3.051584,0.722145,0.073846,49.65978,5.39931,3.358307,3.293177
C01807,B_L01,DIGITAL_CMOS,CMOS_B,0.603598,0.609602,0.104681,0.105185,49.135406,49.329321,4.942205,4.925855,3.06947,3.125829,2.765478,2.840556,0.605352,0.105588,49.759496,5.027234,3.215249,2.9393
C01808,B_L01,DIGITAL_CMOS,CMOS_B,0.527246,0.526659,0.067544,0.068214,49.921845,49.875596,5.08167,5.083004,3.241364,3.281302,2.994631,3.057296,0.558184,0.072797,51.009878,5.185426,3.361328,3.138636
C01809,B_L01,DIGITAL_CMOS,CMOS_B,0.754069,0.751652,0.069802,0.071764,49.422576,49.066502,5.261167,5.278782,3.218885,3.222178,3.141032,3.14809,0.748914,0.070849,49.171887,5.424504,3.363926,3.237599
C01810,B_L01,DIGITAL_CMOS,CMOS_B,0.655439,0.657047,0.098517,0.098066,48.134414,48.294451,5.274741,5.315943,3.263222,3.306069,3.067921,3.127025,0.665012,0.099408,48.818804,5.416454,3.446413,3.315924
C01811,B_L01,DIGITAL_CMOS,CMOS_B,0.705207,0.70005,0.073487,0.074065,47.027541,47.560258,5.194042,5.226281,3.053896,3.106183,2.775115,2.821217,0.706381,0.073286,47.546774,5.310211,3.184117,2.886485
C01812,B_L01,DIGITAL_CMOS,CMOS_B,0.4307,0.423559,0.06899,0.070543,48.862654,48.972217,5.271495,5.362297,3.379389,3.39123,3.082468,3.057923,0.443994,0.073835,50.696746,5.38598,3.451231,3.091544
C01813,B_L01,DIGITAL_CMOS,CMOS_B,0.563538,0.574303,0.10718,0.109222,50.255187,50.248604,5.315168,5.318979,3.150633,3.133668,3.143674,3.173718,0.615113,0.114117,51.075936,5.318413,3.138276,3.199268
C01814,B_L01,DIGITAL_CMOS,CMOS_B,0.494766,0.505693,0.067227,0.068801,45.002742,45.084971,5.472278,5.442626,3.540737,3.590928,3.275094,3.233843,0.518868,0.069827,45.329404,5.468485,3.582558,3.263616
C01815,B_L01,DIGITAL_CMOS,CMOS_B,0.457736,0.466537,0.069699,0.070573,48.996225,49.509646,4.85477,4.896281,3.10252,3.162258,2.992563,3.011083,0.496258,0.073878,50.332694,5.023991,3.325289,3.149516
C01816,B_L01,DIGITAL_CMOS,CMOS_B,0.454472,0.458662,0.065396,0.067175,50.04147,50.129003,5.112952,5.12595,3.113317,3.108532,2.993799,2.981865,0.455792,0.06803,50.25812,5.154246,3.131828,3.050054
C01817,B_L01,DIGITAL_CMOS,CMOS_B,0.721836,0.721221,0.04481,0.045817,49.620028,49.687217,5.198839,5.192935,3.296565,3.345942,3.035359,3.09696,0.761407,0.049536,50.756031,5.352495,3.443679,3.205707
C01818,B_L01,DIGITAL_CMOS,CMOS_B,0.564472,0.563192,0.071913,0.073199,41.474241,41.592258,4.982907,5.009883,3.236955,3.294255,2.86468,2.910253,0.58731,0.075952,42.747161,5.109709,3.325359,2.949162
C01819,B_L01,DIGITAL_CMOS,CMOS_B,0.507857,0.501323,0.108778,0.108846,46.02165,46.098534,4.827066,4.832654,3.072773,3.081493,2.744625,2.810757,0.532774,0.111858,46.812199,4.899216,3.193813,2.862898
C01820,B_L01,DIGITAL_CMOS,CMOS_B,0.551642,0.557339,0.078056,0.078562,48.210637,48.42993,5.553381,5.591424,3.427547,3.430633,3.099133,3.104246,0.55781,0.07841,49.157924,5.668613,3.532218,3.225702
C01821,B_L01,DIGITAL_CMOS,CMOS_B,0.752281,0.76155,0.07474,0.073825,52.690744,53.476552,5.207623,5.239162,3.248158,3.255942,3.065608,3.037367,0.796718,0.076845,54.410986,5.247972,3.250614,3.122655
C01822,B_L01,DIGITAL_CMOS,CMOS_B,0.6425,0.619969,0.066078,0.066437,46.519674,46.632672,5.229943,5.214264,3.175053,3.177924,2.943511,2.961107,0.63475,0.067913,46.337848,5.279797,3.186268,3.011882
C01823,B_L01,DIGITAL_CMOS,CMOS_B,0.711449,0.717628,0.05354,0.05536,46.72029,46.797877,5.111468,5.08961,3.119036,3.141624,2.96657,3.007578,0.739856,0.055148,47.201371,5.077452,3.129527,2.97808
C01824,B_L01,DIGITAL_CMOS,CMOS_B,0.535281,0.532145,0.058676,0.058949,49.020746,49.746463,5.257401,5.271694,3.550102,3.53516,3.188151,3.170249,0.554989,0.059546,49.835898,5.312583,3.569166,3.204051
C01825,B_L01,DIGITAL_CMOS,CMOS_B,0.583654,0.591772,0.076946,0.078664,49.706906,49.349936,5.165734,5.160182,3.240285,3.247543,2.832946,2.816191,0.601181,0.082945,50.524649,5.146485,3.27695,2.848939
C01826,B_L01,DIGITAL_CMOS,CMOS_B,0.722576,0.706967,0.072203,0.07195,48.483898,48.044712,5.076748,5.122196,3.516844,3.502096,3.176174,3.195716,0.732421,0.072236,48.657175,5.178176,3.559196,3.196881
C01827,B_L01,DIGITAL_CMOS,CMOS_B,0.445683,0.438749,0.099054,0.098561,47.414319,47.100838,5.208407,5.228158,3.570195,3.544645,3.24183,3.253856,0.450687,0.099557,47.98502,5.283129,3.565715,3.27074
C01828,B_L01,DIGITAL_CMOS,CMOS_B,0.547579,0.535368,0.06882,0.070129,45.92892,45.982038,5.236948,5.224631,3.173167,3.153145,2.91557,2.90721,0.553196,0.071639,46.687723,5.307193,3.191741,2.952276
C01829,B_L01,DIGITAL_CMOS,CMOS_B,0.529527,0.525723,0.113544,0.114659,48.591764,48.496019,5.230464,5.26705,3.043804,3.066059,2.920084,2.941583,0.678601,1.039009,48.389683,5.385747,3.125519,3.02908
C01830,B_L01,DIGITAL_CMOS,CMOS_B,0.547088,0.546,0.057265,0.057613,49.397476,49.498425,5.097442,5.108903,3.234532,3.255443,3.105894,3.122628,0.563617,0.057732,49.534443,5.116096,3.254276,3.153992
C01831,B_L01,DIGITAL_CMOS,CMOS_B,0.686705,0.688097,0.092448,0.092578,48.608539,49.216044,5.105485,5.092839,3.166644,3.198783,3.250556,3.25741,0.698697,0.095297,49.300117,5.201209,3.217619,3.358421
C01832,B_L01,DIGITAL_CMOS,CMOS_B,0.519017,0.518415,0.058052,0.058812,49.217632,49.230588,5.45315,5.463137,3.147132,3.182199,3.075146,3.120471,0.527233,0.05851,49.51071,5.547222,3.239684,3.215875
C01833,B_L01,DIGITAL_CMOS,CMOS_B,0.694037,0.701717,0.113972,0.115466,47.432564,47.670462,5.062988,5.098642,3.218204,3.281326,2.959851,3.038102,0.684288,0.112955,48.032924,5.175635,3.390666,3.074536
C01834,B_L01,DIGITAL_CMOS,CMOS_B,0.544117,0.535579,0.069132,0.070636,47.501755,48.127148,5.133583,5.205164,3.070833,3.091182,3.021773,3.007708,0.553862,0.073788,48.657514,5.242422,3.136384,3.072609
C01835,B_L01,DIGITAL_CMOS,CMOS_B,0.539926,0.542205,0.056113,0.057698,47.556917,47.445499,5.208342,5.269062,3.420491,3.402353,3.183632,3.194232,0.551271,0.059725,48.132799,5.412984,3.576861,3.364072
C01836,B_L01,DIGITAL_CMOS,CMOS_B,0.402075,0.404726,0.078138,0.079817,52.084958,52.422328,5.063511,5.063083,3.08706,3.123787,2.836664,2.849723,0.399963,0.08081,51.758808,5.138406,3.147881,2.889438
C01837,B_L01,DIGITAL_CMOS,CMOS_B,0.573723,0.559107,0.098671,0.100389,45.862993,45.925654,5.320568,5.320611,3.384766,3.429773,3.153036,3.146419,0.572006,0.099451,45.830211,5.545003,3.588447,3.312924
C01838,B_L01,DIGITAL_CMOS,CMOS_B,0.654763,0.659243,0.084589,0.083958,45.909586,46.118103,5.296312,5.33405,3.417153,3.452161,3.150621,3.173451,1.344092,0.117222,46.008414,5.289545,3.44074,3.149348
C01839,B_L01,DIGITAL_CMOS,CMOS_B,0.53819,0.537204,0.112056,0.112061,49.29459,49.054977,5.270871,5.239123,3.296674,3.298016,3.011984,3.062235,0.549013,0.112373,50.151773,5.448427,3.4165,3.286537
C01840,B_L01,DIGITAL_CMOS,CMOS_B,0.587995,0.60048,0.08356,0.085538,44.457467,45.218526,5.189815,5.212287,3.325669,3.354628,3.136688,3.169573,0.605161,0.087964,45.366013,5.40108,3.496521,3.341336
C01841,B_L01,DIGITAL_CMOS,CMOS_B,0.531012,0.534772,0.103552,0.105727,50.096186,50.203505,5.441197,5.423177,3.391675,3.388498,3.104242,3.101507,0.533446,0.107227,50.626351,5.447434,3.394623,3.148422
C01842,B_L01,DIGITAL_CMOS,CMOS_B,0.684556,0.697944,0.110848,0.111441,47.773111,47.876357,5.273133,5.309424,3.311681,3.313018,3.207817,3.201809,0.703307,0.115171,48.712668,5.33357,3.33189,3.208955
C01843,B_L01,DIGITAL_CMOS,CMOS_B,0.631848,0.640585,0.062123,0.064302,48.887004,49.319646,4.707862,4.760997,3.158637,3.197922,3.021802,3.10119,0.650089,0.066373,50.77042,4.799675,3.261874,3.19752
C01844,B_L01,DIGITAL_CMOS,CMOS_B,0.581584,0.587539,0.084629,0.085559,46.80096,46.715574,5.32363,5.341339,3.254432,3.241054,3.041842,3.03612,0.586856,0.086385,46.683328,5.39273,3.282779,3.074167
C01845,B_L01,DIGITAL_CMOS,CMOS_B,0.624001,0.617919,0.050188,0.050777,45.771856,45.851936,5.252588,5.311791,3.30527,3.315627,3.162082,3.157922,0.630001,0.051418,45.708664,5.294506,3.335395,3.193488
C01846,B_L01,DIGITAL_CMOS,CMOS_B,0.657807,0.650446,0.130863,0.132781,46.533336,46.984801,5.349464,5.354943,3.534389,3.589008,3.425857,3.437393,0.663783,0.13388,47.632014,5.568274,3.763582,3.59023
C01847,B_L01,DIGITAL_CMOS,CMOS_B,0.608461,0.6141,0.066148,0.066131,47.15225,47.997016,5.310623,5.294846,3.591443,3.599511,3.327869,3.399332,0.630696,0.068999,47.934108,5.394039,3.73496,3.61469
C01848,B_L01,DIGITAL_CMOS,CMOS_B,0.66075,0.659757,0.065467,0.065473,47.367246,47.513494,5.252402,5.269223,3.247787,3.23237,2.934201,2.996226,0.673291,0.065554,47.673714,5.505069,3.339333,3.119479
C01849,B_L01,DIGITAL_CMOS,CMOS_B,0.618286,0.622389,0.065174,0.066739,45.818964,45.312895,5.028952,5.082918,3.187457,3.196622,3.247045,3.313889,0.615809,0.068655,46.31852,5.16925,3.323058,3.448065
C01850,B_L01,DIGITAL_CMOS,CMOS_B,0.691049,0.706791,0.070068,0.070506,51.293573,51.897878,4.929625,4.908595,3.33334,3.381524,3.252214,3.238993,0.735402,0.07293,52.610605,4.950396,3.379001,3.253467
C01851,B_L01,DIGITAL_CMOS,CMOS_B,0.525422,0.52075,0.092931,0.093194,50.629439,50.984654,5.10468,5.088447,3.225624,3.220602,2.955529,2.933855,0.538382,0.096341,52.776765,5.178584,3.203748,2.967586
C01852,B_L01,DIGITAL_CMOS,CMOS_B,0.640474,0.641604,0.086167,0.08669,48.579958,48.746278,5.113855,5.085565,3.395175,3.43328,3.000096,3.027197,0.652872,0.086236,48.479912,5.122498,3.464217,3.071253
C01853,B_L01,DIGITAL_CMOS,CMOS_B,0.616345,0.632752,0.067417,0.069276,47.856443,48.265577,5.20421,5.264252,3.280567,3.284458,3.169024,3.252949,0.645736,0.071545,48.301067,5.372898,3.350553,3.341525
C01854,B_L01,DIGITAL_CMOS,CMOS_B,0.534827,0.535657,0.07445,0.074859,47.800159,48.005248,5.082311,5.091916,3.228666,3.257594,3.128639,3.169133,0.531286,0.076055,48.534182,5.229012,3.367918,3.310023
C01855,B_L01,DIGITAL_CMOS,CMOS_B,0.647491,0.652163,0.122493,0.125687,48.939498,49.242369,4.672926,4.728747,2.952709,2.978666,2.859349,2.831071,0.652115,0.12951,49.728682,4.866024,3.075551,2.964202
C01856,B_L01,DIGITAL_CMOS,CMOS_B,0.740458,0.751966,0.071177,0.071687,44.922707,45.075483,5.108929,5.128199,3.345411,3.338155,3.052006,3.046896,0.765862,0.073569,45.921793,5.092921,3.387758,3.07998
C01857,B_L01,DIGITAL_CMOS,CMOS_B,0.606198,0.61954,0.075382,0.07619,50.55164,50.821139,5.409297,5.347636,3.537209,3.55523,3.355475,3.349507,0.623574,0.076704,51.39457,5.407043,3.565647,3.374378
C01858,B_L01,DIGITAL_CMOS,CMOS_B,0.697988,0.698042,0.118258,0.117915,44.418764,44.299154,5.317241,5.348706,3.387684,3.432584,3.147841,3.143311,0.706721,0.120885,44.661533,5.373119,3.418028,3.17035
C01859,B_L01,DIGITAL_CMOS,CMOS_B,0.582301,0.59368,0.087159,0.088494,47.904703,48.616678,5.208784,5.231686,3.141852,3.123767,2.913528,2.902364,0.630856,0.091405,49.570056,5.193054,3.13276,2.925178
C01860,B_L01,DIGITAL_CMOS,CMOS_B,0.629682,0.62523,0.067506,0.068729,47.559812,47.537881,5.220457,5.211586,3.474651,3.451128,3.172192,3.162087,0.633306,0.068044,47.708113,5.25867,3.507509,3.167513
C01861,B_L01,DIGITAL_CMOS,CMOS_B,0.575194,0.572117,0.069859,0.070565,46.933998,47.03486,5.353997,5.411961,3.191017,3.212968,3.117159,3.182108,0.581402,0.070551,46.874394,5.504919,3.263083,3.283325
C01862,B_L01,DIGITAL_CMOS,CMOS_B,0.695841,0.700087,0.068831,0.069082,48.167112,48.574533,4.951252,4.939935,3.225794,3.229801,2.707714,2.710469,0.721135,0.07132,48.948337,5.066162,3.380734,2.857016
C01863,B_L01,DIGITAL_CMOS,CMOS_B,0.71681,0.714077,0.126971,0.126439,47.251043,47.279859,5.208752,5.216663,3.156807,3.172932,2.932532,2.971376,0.712348,0.126338,47.72632,5.259005,3.226821,3.074324
C01864,B_L01,DIGITAL_CMOS,CMOS_B,0.66389,0.682201,0.057654,0.057932,51.318487,51.362454,5.02471,5.093035,3.24979,3.305029,2.966373,2.998187,0.704115,0.059379,51.943405,5.188812,3.345099,3.021846
C01865,B_L01,DIGITAL_CMOS,CMOS_B,0.710565,0.723829,0.056067,0.056529,52.500222,53.444369,5.33444,5.338689,3.147253,3.153183,2.95772,2.947835,0.736347,0.057752,53.948506,5.375405,3.160356,2.99177
C01866,B_L01,DIGITAL_CMOS,CMOS_B,0.658586,0.660381,0.120786,0.12126,50.11744,50.506458,5.118274,5.118713,3.053741,3.078178,2.914374,2.916277,0.667728,0.123983,50.737235,5.201358,3.070318,2.978227
C01867,B_L01,DIGITAL_CMOS,CMOS_B,0.783715,0.791583,0.065388,0.067011,44.617808,44.754577,4.988537,4.996896,3.207088,3.195648,3.115453,3.107993,0.817417,0.0689,45.523323,5.022732,3.18157,3.165352
C01868,B_L01,DIGITAL_CMOS,CMOS_B,0.764737,0.775719,0.140232,0.137,51.85528,51.574995,5.31619,5.3422,3.215072,3.239757,3.185703,3.240873,0.783184,0.139674,51.912483,5.481675,3.384695,3.397102
C01869,B_L01,DIGITAL_CMOS,CMOS_B,0.572465,0.565545,0.069653,0.06928,46.018566,45.986672,5.277187,5.279783,3.236352,3.238011,3.103954,3.11858,0.582954,0.07117,46.096658,5.317945,3.217736,3.12249
C01870,B_L01,DIGITAL_CMOS,CMOS_B,0.531608,0.53757,0.050235,0.050207,49.857016,50.023997,5.242242,5.24058,3.281935,3.30123,2.910121,2.939935,0.544437,0.051126,50.092965,5.290654,3.304837,2.987937
C01871,B_L02,DIGITAL_CMOS,CMOS_B,0.545309,0.558732,0.120071,0.122804,52.004354,52.095951,5.266275,5.33625,3.45566,3.476777,3.061148,3.07848,0.594402,0.127224,53.425751,5.663831,3.643223,3.21005
C01872,B_L02,DIGITAL_CMOS,CMOS_B,0.792866,0.809402,0.099343,0.102949,44.772848,45.059775,4.983938,4.969953,3.264911,3.236373,3.011569,3.014362,0.835674,0.104786,45.752065,5.008362,3.283041,3.055451
C01873,B_L02,DIGITAL_CMOS,CMOS_B,0.659701,0.670967,0.074884,0.075779,44.543036,44.780146,5.430217,5.422642,3.332723,3.379074,3.212066,3.228845,0.674825,0.076282,45.026937,5.437893,3.362463,3.258933
C01874,B_L02,DIGITAL_CMOS,CMOS_B,0.50349,0.514489,0.112527,0.112468,50.962489,51.781022,5.152263,5.1815,3.220105,3.242343,3.047808,3.064002,0.548879,0.121862,53.272272,5.236811,3.255388,3.100961
C01875,B_L02,DIGITAL_CMOS,CMOS_B,0.665483,0.697676,0.103538,0.110472,48.969311,49.063945,5.187216,5.227833,3.434968,3.471687,3.271017,3.301983,0.729772,0.114416,50.439399,5.387298,3.448261,3.332308
C01876,B_L02,DIGITAL_CMOS,CMOS_B,0.683792,0.708506,0.108007,0.11311,43.551078,44.430735,5.037565,4.999054,3.005877,3.011389,3.129707,3.119222,0.755411,0.118209,45.461611,5.068879,3.075064,3.114132
C01877,B_L02,DIGITAL_CMOS,CMOS_B,0.673519,0.689484,0.100481,0.103273,48.846921,50.145899,5.29534,5.273616,3.146164,3.13729,3.080298,3.112124,0.719745,0.106155,50.826341,5.369289,3.157653,3.106317
C01878,B_L02,DIGITAL_CMOS,CMOS_B,0.746237,0.757917,0.113881,0.115345,43.296062,43.359784,5.401989,5.429991,3.092155,3.113654,3.133177,3.132774,0.807931,0.121583,44.472864,5.464757,3.141511,3.16492
C01879,B_L02,DIGITAL_CMOS,CMOS_B,0.635448,0.648963,0.077877,0.079277,45.326508,45.604943,5.00953,5.061622,3.128014,3.129511,3.163444,3.165059,0.693755,0.082539,46.725712,5.117171,3.131115,3.17824
C01880,B_L02,DIGITAL_CMOS,CMOS_B,0.433936,0.434155,0.059481,0.059578,49.052651,49.500792,5.753079,5.820889,3.523448,3.548879,3.277641,3.286223,0.435183,0.060282,49.966457,6.065946,3.644194,3.373509
C01881,B_L02,DIGITAL_CMOS,CMOS_B,0.605537,0.607511,0.075779,0.075633,44.22508,45.234845,5.040705,5.072946,3.221963,3.238377,3.097541,3.132264,0.607059,0.077375,46.090337,5.112532,3.261933,3.203002
C01882,B_L02,DIGITAL_CMOS,CMOS_B,0.554451,0.553672,0.091346,0.092654,44.842659,45.477601,5.374462,5.505394,3.295679,3.345924,3.084156,3.089141,0.593772,0.09788,46.727394,5.7234,3.410222,3.146407
C01883,B_L02,DIGITAL_CMOS,CMOS_B,0.661596,0.683077,0.066931,0.068128,47.995179,47.955892,5.168702,5.259164,3.251385,3.258671,2.879133,2.928466,0.719598,0.070244,48.940343,5.546183,3.3269,2.960107
C01884,B_L02,DIGITAL_CMOS,CMOS_B,0.696035,0.698371,0.098749,0.098081,49.190774,49.223219,5.347542,5.464974,3.371271,3.382934,3.212063,3.263311,0.757953,0.104079,50.867904,5.663526,3.401066,3.304559
C01885,B_L02,DIGITAL_CMOS,CMOS_B,0.666154,0.686491,0.101216,0.103606,47.6068,48.165944,5.455978,5.548696,3.267088,3.235697,3.045168,3.054642,0.710457,0.105918,49.662589,5.704928,3.317485,3.121235
C01886,B_L02,DIGITAL_CMOS,CMOS_B,0.42162,0.429308,0.065143,0.066614,47.613894,48.160973,5.05098,5.070694,3.112198,3.132891,2.94697,2.989717,0.456366,0.068188,48.421314,5.140976,3.10333,3.0185
C01887,B_L02,DIGITAL_CMOS,CMOS_B,0.50564,0.510212,0.069608,0.070175,47.521154,47.780367,5.313296,5.373367,3.307908,3.350079,3.10236,3.124144,0.509696,0.071091,47.757713,5.668243,3.46499,3.187961
C01888,B_L02,DIGITAL_CMOS,CMOS_B,0.533252,0.532992,0.097977,0.097202,45.642654,45.450338,5.440558,5.508667,3.503179,3.54221,3.306507,3.345096,0.524333,0.100713,45.415603,5.814942,3.620586,3.380588
C01889,B_L02,DIGITAL_CMOS,CMOS_B,0.539853,0.54552,0.109759,0.109183,46.63019,47.113101,5.409437,5.434063,3.484028,3.503375,3.246247,3.247456,0.581509,0.113165,48.259893,5.428547,3.563873,3.257376
