component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,IDDQ_96h,IDDQ_168h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Input_Leakage_Current_96h,Input_Leakage_Current_168h,Active_Supply_Current_0h,Active_Supply_Current_24h,Active_Supply_Current_96h,Active_Supply_Current_168h,Propagation_Delay_0h,Propagation_Delay_24h,Propagation_Delay_96h,Propagation_Delay_168h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Rise_Time_96h,Output_Rise_Time_168h,Output_Fall_Time_0h,Output_Fall_Time_24h,Output_Fall_Time_96h,Output_Fall_Time_168h,is_anomalous
C02567,B_L11,DIGITAL_CMOS,CMOS_B,0.489054,0.498422,0.485741,0.494452,0.083374,0.082844,0.084794,0.084289,50.063705,50.612358,50.187435,50.298169,4.933891,4.912116,4.966737,4.957973,2.990121,2.985355,3.031924,3.024012,2.76914,2.77361,2.825943,2.827526,0
C02568,B_L11,DIGITAL_CMOS,CMOS_B,0.653115,0.642506,0.663313,0.671831,0.090243,0.091652,0.096298,0.094798,50.028823,49.939613,51.633876,51.661006,5.124867,5.170752,5.321241,5.425894,3.219768,3.286956,3.328015,3.390717,2.984048,2.997456,3.06441,3.118067,0
C02569,B_L11,DIGITAL_CMOS,CMOS_B,0.579078,0.569933,0.577932,0.567063,0.080028,0.080202,0.079609,0.080922,52.801081,53.0139,52.502978,52.365682,5.421025,5.491888,5.566263,5.601781,3.325121,3.387268,3.403553,3.434155,3.134784,3.187565,3.226121,3.2827,0
C02570,B_L11,DIGITAL_CMOS,CMOS_B,0.661153,0.668021,0.694425,0.729747,0.062428,0.06347,0.065028,0.066056,48.036805,48.1667,50.317607,51.692855,5.172332,5.159102,5.236012,5.254452,3.211753,3.216149,3.248233,3.212173,3.100463,3.130775,3.12653,3.14224,0
C02571,B_L11,DIGITAL_CMOS,CMOS_B,0.582768,0.564008,0.572031,0.574251,0.094737,0.097765,0.097317,0.098373,51.004647,51.016131,51.697763,51.620505,5.116121,5.159222,5.229963,5.32362,3.224298,3.211721,3.285617,3.323019,2.973196,2.978213,3.076504,3.136335,0
C02572,B_L11,DIGITAL_CMOS,CMOS_B,0.560151,0.561622,0.563234,0.566476,0.07432,0.074725,0.075562,0.076162,47.131121,47.352498,47.724746,47.80472,5.056341,5.089169,5.134083,5.143324,3.142948,3.176735,3.142995,3.15712,3.056944,3.089721,3.090884,3.109792,0
C02573,B_L11,DIGITAL_CMOS,CMOS_B,0.415267,0.415336,0.416191,0.414912,0.04551,0.04606,0.046211,0.046237,47.807217,48.059738,48.034154,48.858882,5.101509,5.148354,5.122065,5.162813,3.029585,3.024866,3.030245,3.056546,2.728892,2.727538,2.74289,2.752759,0
C02574,B_L11,DIGITAL_CMOS,CMOS_B,0.671855,0.682119,0.679303,0.693932,0.061223,0.060728,0.060872,0.062366,47.197252,47.520421,47.085645,48.321331,5.15411,5.186431,5.25495,5.278565,3.181396,3.199386,3.235482,3.301669,2.832951,2.832496,2.899443,2.942432,0
C02575,B_L11,DIGITAL_CMOS,CMOS_B,0.614707,0.631407,0.636619,0.657452,0.057991,0.057508,0.060288,0.062706,44.832955,45.227017,46.997152,47.928202,5.007883,5.030556,5.040567,5.02568,3.261858,3.256893,3.286658,3.307946,2.973371,3.004181,3.020343,3.026606,0
C02576,B_L11,DIGITAL_CMOS,CMOS_B,0.658238,0.661986,0.659833,0.66495,0.076849,0.077353,0.077733,0.078854,44.616084,45.452366,45.240186,45.353508,4.904944,4.895626,4.940236,4.920155,3.133756,3.143287,3.170206,3.148971,2.813869,2.806807,2.831835,2.844484,0
C02577,B_L11,DIGITAL_CMOS,CMOS_B,0.701314,0.701269,0.719259,0.714325,0.086802,0.088198,0.08812,0.089528,41.735491,41.82751,41.987227,42.178631,5.145627,5.174201,5.337593,5.475716,3.008626,3.04358,3.093901,3.117527,2.926487,2.950934,3.006693,3.087194,0
C02578,B_L11,DIGITAL_CMOS,CMOS_B,0.532764,0.537724,0.559658,0.567545,0.058,0.059514,0.061195,0.063308,47.873713,47.590196,48.782019,49.466926,4.95811,4.977259,5.003905,4.975639,3.185816,3.181651,3.201627,3.198661,2.805627,2.775872,2.800282,2.81602,0
C02579,B_L11,DIGITAL_CMOS,CMOS_B,0.553662,0.560386,0.592524,0.603194,0.074523,0.07488,0.078427,0.081472,49.115263,49.863267,51.440104,52.789735,5.146924,5.203121,5.347876,5.429205,3.335831,3.370129,3.405709,3.482307,2.985998,3.057646,3.160042,3.223906,0
C02580,B_L11,DIGITAL_CMOS,CMOS_B,0.499965,0.492686,0.5127,0.528387,0.049662,0.051157,0.052359,0.052891,48.116373,48.941929,49.559318,50.646756,5.056831,5.087884,5.256577,5.378518,3.195908,3.212389,3.249694,3.325569,2.973074,2.975981,3.033602,3.096421,0
C02581,B_L11,DIGITAL_CMOS,CMOS_B,0.525249,0.524114,0.549004,0.566387,0.059089,0.0609,0.06216,0.062325,49.108609,50.19629,50.900314,51.476872,4.696536,4.668302,4.6453,4.677824,3.082522,3.088523,3.099453,3.120155,2.835189,2.84032,2.845579,2.849629,0
C02582,B_L11,DIGITAL_CMOS,CMOS_B,0.821741,0.796964,0.828368,0.855822,0.067641,0.067815,0.069418,0.072623,43.892247,44.356174,45.174213,46.27578,5.003927,4.994942,5.051892,5.077101,3.182063,3.169559,3.165984,3.183796,2.854631,2.899089,2.888223,2.900412,0
C02583,B_L11,DIGITAL_CMOS,CMOS_B,0.551271,0.56787,0.582007,0.575879,0.048696,0.048789,0.049137,0.049183,47.025634,46.660189,47.266699,46.897667,5.186051,5.254215,5.346868,5.519258,3.086026,3.113388,3.174029,3.197886,2.843421,2.834771,2.892165,2.95049,0
C02584,B_L11,DIGITAL_CMOS,CMOS_B,0.645107,0.65435,0.676678,0.700032,0.071689,0.071671,0.07419,0.074788,42.973158,43.031931,44.13445,44.814635,5.456923,5.463156,5.446224,5.453658,3.281679,3.25782,3.311865,3.288993,2.818951,2.826572,2.85092,2.878508,0
C02585,B_L11,DIGITAL_CMOS,CMOS_B,0.636096,0.640148,0.643192,0.65295,0.074314,0.075009,0.075921,0.075036,47.859671,48.39524,48.025681,48.252419,4.978431,4.926251,5.009045,5.032222,3.086007,3.108623,3.127816,3.119445,2.880517,2.900216,2.920345,2.917499,0
C02586,B_L11,DIGITAL_CMOS,CMOS_B,0.642539,0.655467,0.672501,0.68953,0.070571,0.072446,0.074522,0.076211,46.838372,48.073534,49.463414,50.221375,4.88003,4.893965,4.919268,4.956913,2.973754,3.001086,3.027593,3.040006,2.980552,3.012896,3.068692,3.112453,0
C02587,B_L11,DIGITAL_CMOS,CMOS_B,0.624084,0.608776,0.628062,0.625632,0.080092,0.079816,0.081401,0.081675,49.897668,50.233391,50.435208,50.710359,4.992518,5.002331,5.090272,5.132357,3.323811,3.345588,3.391033,3.460173,3.104452,3.138962,3.182176,3.238856,0
C02588,B_L11,DIGITAL_CMOS,CMOS_B,0.584725,0.596313,0.596703,0.591968,0.048921,0.05013,0.049861,0.050117,46.101641,46.581923,46.492264,46.816802,4.809698,4.820816,4.906033,4.99316,2.930967,2.937891,2.988104,3.003259,2.823594,2.81825,2.848208,2.869033,0
C02589,B_L11,DIGITAL_CMOS,CMOS_B,0.67463,0.673884,0.667583,0.678601,0.099038,0.098053,0.099511,0.10104,46.310675,46.044814,46.63279,46.981191,5.364241,5.385436,5.428494,5.466605,3.137414,3.119443,3.164447,3.131407,3.30892,3.296177,3.293477,3.340102,0
C02590,B_L11,DIGITAL_CMOS,CMOS_B,0.501224,0.503367,0.517305,0.51244,0.088756,0.090597,0.091655,0.09053,46.586748,45.967677,46.813093,46.662177,4.954459,4.987197,5.067899,5.099579,3.045727,3.073634,3.116494,3.131834,2.947529,2.972088,3.004279,3.040461,0
C02591,B_L11,DIGITAL_CMOS,CMOS_B,0.558635,0.566127,0.578904,0.602875,0.066431,0.066196,0.068535,0.07157,47.116652,47.062689,47.974576,48.951877,5.132349,5.092522,5.202864,5.183119,3.06601,3.064844,3.020955,3.073745,2.673615,2.688968,2.705189,2.732382,0
C02592,B_L11,DIGITAL_CMOS,CMOS_B,0.524641,0.537835,0.552413,0.553966,0.082263,0.085576,0.089455,0.087843,46.757227,46.816161,47.896041,48.486246,5.165937,5.150874,5.304539,5.41969,3.424601,3.456243,3.489982,3.578638,3.042397,3.063288,3.122054,3.215694,0
C02593,B_L11,DIGITAL_CMOS,CMOS_B,0.5424,0.539223,0.553693,0.55418,0.05674,0.056975,0.057179,0.058113,44.796583,44.605851,45.317682,45.698009,4.67829,4.673514,4.701009,4.720212,2.721142,2.763776,2.752038,2.725328,2.877545,2.865882,2.890137,2.875346,0
C02594,B_L11,DIGITAL_CMOS,CMOS_B,0.587728,0.586273,0.584279,0.600942,0.099373,0.098119,0.100782,0.100429,48.146432,48.661212,48.737515,49.081786,5.429834,5.446745,5.600793,5.779731,3.184676,3.188443,3.254953,3.312355,2.979944,3.011367,3.108788,3.159546,0
C02595,B_L11,DIGITAL_CMOS,CMOS_B,0.674916,0.678361,0.69221,0.710695,0.05855,0.061016,0.062472,0.06295,49.173392,49.66766,50.884325,51.044324,4.985257,4.970295,5.027894,4.996037,2.790137,2.793159,2.800318,2.812694,2.782528,2.800207,2.790753,2.793242,0
C02596,B_L11,DIGITAL_CMOS,CMOS_B,0.657274,0.67417,0.66314,0.678819,0.076916,0.077343,0.077914,0.077917,43.338975,43.652986,43.386481,43.77182,4.944943,5.062294,5.165598,5.270984,3.029745,3.070212,3.121486,3.16296,2.948184,2.947311,3.009427,2.995762,0
C02597,B_L11,DIGITAL_CMOS,CMOS_B,0.49994,0.500457,0.509788,0.526056,0.046356,0.047132,0.048236,0.048684,46.652053,47.149089,48.112,48.679819,5.492945,5.518538,5.574218,5.595844,3.414365,3.394218,3.43653,3.440651,3.239708,3.242686,3.273263,3.294793,0
C02598,B_L11,DIGITAL_CMOS,CMOS_B,0.595219,0.598611,0.589408,0.602536,0.101873,0.101896,0.102433,0.103685,50.207639,50.289678,51.008063,50.996947,5.06593,5.094715,5.071646,5.118429,3.291774,3.324611,3.31245,3.349145,2.926411,2.898516,2.964696,2.998415,0
C02599,B_L11,DIGITAL_CMOS,CMOS_B,0.514848,0.518852,0.533439,0.548243,0.062827,0.064509,0.067878,0.068945,47.637887,47.671085,48.649935,49.936822,5.156264,5.171855,5.172801,5.191059,3.157773,3.109947,3.137489,3.145837,3.008868,3.036806,3.017646,3.062002,0
C02600,B_L11,DIGITAL_CMOS,CMOS_B,0.822834,0.833907,0.852484,0.87541,0.097287,0.09866,0.101682,0.103361,49.042039,49.006762,49.963987,51.344377,5.147239,5.123068,5.186792,5.255169,3.247395,3.2396,3.236749,3.25584,2.981564,3.003884,3.01033,3.015234,0
C02601,B_L11,DIGITAL_CMOS,CMOS_B,0.528208,0.540017,0.534421,0.538729,0.059411,0.059421,0.059531,0.06017,45.142441,44.995767,45.291789,45.247539,5.172993,5.253469,5.420656,5.615456,3.206266,3.236776,3.298672,3.375674,3.090851,3.114572,3.175686,3.258657,0
C02602,B_L11,DIGITAL_CMOS,CMOS_B,0.660004,0.679872,0.692353,0.685081,0.074002,0.074305,0.07626,0.076748,47.544448,47.85939,48.335018,48.737023,5.211968,5.201602,5.224149,5.18287,3.031125,3.046485,3.050918,3.032641,2.92177,2.943368,2.933144,2.926762,0
C02603,B_L11,DIGITAL_CMOS,CMOS_B,0.511375,0.505559,0.515387,0.499352,0.06063,0.060864,0.060434,0.060239,43.197269,43.315599,43.768517,44.053106,5.362985,5.414037,5.473998,5.574176,3.157191,3.198195,3.241664,3.31129,3.010611,3.0556,3.046227,3.12761,0
C02604,B_L11,DIGITAL_CMOS,CMOS_B,0.774392,0.773634,0.801037,0.81392,0.071176,0.074037,0.075254,0.07666,48.038913,48.627108,49.092667,49.813314,5.247634,5.308525,5.335161,5.444253,3.208106,3.255308,3.234124,3.258929,2.982381,3.038016,3.112268,3.123719,0
C02605,B_L11,DIGITAL_CMOS,CMOS_B,0.536023,0.566925,0.575745,0.574296,0.060684,0.06204,0.063446,0.064319,46.672087,47.350945,47.886586,47.879173,4.778949,4.808255,4.900582,5.025216,2.79153,2.809082,2.896775,2.918437,2.593263,2.59422,2.647923,2.705906,0
C02606,B_L11,DIGITAL_CMOS,CMOS_B,0.651706,0.637173,0.657154,0.650158,0.062128,0.063341,0.063912,0.065083,46.53506,46.822048,46.742896,47.451909,5.081453,5.066154,5.098459,5.094208,3.38093,3.378434,3.368076,3.378515,2.929183,2.927555,2.964137,2.978823,0
C02607,B_L11,DIGITAL_CMOS,CMOS_B,0.584632,0.611842,0.62293,0.632735,0.106275,0.109561,0.114137,0.114419,49.573637,49.836121,51.867108,52.049934,5.351214,5.340427,5.395407,5.376746,3.123025,3.116186,3.143774,3.143172,3.076669,3.076071,3.069758,3.09968,0
C02608,B_L11,DIGITAL_CMOS,CMOS_B,0.562039,0.558896,0.571826,0.568414,0.049965,0.050281,0.050139,0.051353,45.559215,45.398696,46.150348,45.785531,5.193613,5.176754,5.186791,5.219306,3.280105,3.278277,3.30265,3.289148,3.038901,3.018253,3.046664,3.027581,0
C02609,B_L11,DIGITAL_CMOS,CMOS_B,0.418794,0.418784,0.423866,0.443057,0.074038,0.073604,0.075915,0.077358,45.762508,45.944726,46.987738,48.467248,5.181085,5.202432,5.17156,5.178969,3.26506,3.260174,3.257778,3.279094,2.83237,2.843526,2.887293,2.884284,0
C02610,B_L11,DIGITAL_CMOS,CMOS_B,0.640115,0.631315,0.641804,0.63694,0.067541,0.067669,0.067991,0.067896,47.460043,47.629623,48.080675,48.40969,5.238453,5.275406,5.363057,5.428022,3.302337,3.322178,3.372034,3.41178,3.288734,3.345215,3.398696,3.395896,0
C02611,B_L11,DIGITAL_CMOS,CMOS_B,0.47605,0.482602,0.50335,0.501281,0.076974,0.078687,0.082018,0.085072,46.545816,46.737432,48.263096,49.199903,5.034709,5.078356,5.084015,5.099255,3.171278,3.195426,3.198212,3.183357,2.949023,2.958806,2.960614,2.974635,0
C02612,B_L11,DIGITAL_CMOS,CMOS_B,0.639418,0.639576,0.653747,0.67027,0.093907,0.09529,0.097985,0.100278,46.154025,46.081738,47.396477,48.013554,5.192593,5.222772,5.239363,5.253838,3.100132,3.099927,3.095064,3.106623,2.746241,2.732865,2.763137,2.75728,0
C02613,B_L11,DIGITAL_CMOS,CMOS_B,0.479409,0.488691,0.490685,0.488399,0.046511,0.047368,0.047731,0.048324,48.843122,49.245481,51.149723,51.41582,5.072562,5.06664,5.080396,5.11703,2.970832,2.943464,2.951403,2.983363,2.845017,2.856509,2.859929,2.871378,0
C02614,B_L11,DIGITAL_CMOS,CMOS_B,0.700227,0.69086,0.695387,0.70371,0.056988,0.056806,0.057209,0.056771,45.785939,45.669593,45.175027,45.63791,5.467599,5.460845,5.479353,5.514672,3.355837,3.374736,3.392094,3.407624,3.046957,3.011195,3.024185,3.038464,0
C02615,B_L11,DIGITAL_CMOS,CMOS_B,0.525912,0.523727,0.523015,0.526435,0.102095,0.104766,0.103152,0.104074,46.415238,46.850951,47.079719,46.97903,4.859216,4.855895,4.891144,4.92477,2.931857,2.989511,2.957893,2.96542,2.957956,2.944394,2.931819,2.958712,0
C02616,B_L11,DIGITAL_CMOS,CMOS_B,0.492934,0.497466,0.503429,0.515059,0.084681,0.085079,0.086559,0.08842,47.21927,47.430558,47.880917,48.405299,5.319361,5.391278,5.534695,5.702953,3.288386,3.287326,3.377464,3.462774,3.003495,3.02978,3.073613,3.182615,0
C02617,B_L11,DIGITAL_CMOS,CMOS_B,0.595733,0.586749,0.594343,0.598347,0.053888,0.054436,0.055413,0.055438,43.544128,44.077964,44.746533,44.755189,5.230401,5.231983,5.273639,5.270719,3.191076,3.182711,3.18628,3.200997,2.898014,2.904565,2.918865,2.918222,0
C02618,B_L11,DIGITAL_CMOS,CMOS_B,0.475727,0.461083,0.483929,0.48309,0.065134,0.064791,0.067012,0.067779,47.319634,47.438466,48.029999,47.890556,5.234265,5.266203,5.446312,5.627066,2.993672,3.025648,3.067012,3.137646,2.896012,2.888219,2.9383,3.036639,0
C02619,B_L11,DIGITAL_CMOS,CMOS_B,0.576186,0.586485,0.580688,0.580175,0.073232,0.073723,0.073941,0.075555,46.934037,46.978783,48.038814,47.272169,5.428293,5.414221,5.471164,5.459613,3.303582,3.276001,3.280947,3.314303,3.085227,3.093247,3.101564,3.117537,0
C02620,B_L11,DIGITAL_CMOS,CMOS_B,0.706092,0.719373,0.706056,0.721841,0.078365,0.07845,0.080856,0.079982,45.440303,45.479977,45.75277,46.388943,5.124013,5.184136,5.296636,5.354174,2.979836,2.996036,3.060681,3.085221,3.010706,3.000723,3.018653,3.043688,0
C02621,B_L11,DIGITAL_CMOS,CMOS_B,0.860842,0.845764,0.85772,0.84274,0.062257,0.061828,0.063027,0.062316,44.105458,44.167556,44.729638,44.718657,5.113898,5.183277,5.171898,5.17417,3.1003,3.146389,3.150012,3.139899,2.993251,2.96977,2.960026,2.987354,0
C02622,B_L11,DIGITAL_CMOS,CMOS_B,0.616752,0.612109,0.634597,0.647394,0.087496,0.088397,0.090203,0.091983,46.763954,47.424932,47.925873,47.63432,4.916929,4.870763,4.87913,4.885825,2.879466,2.849431,2.898148,2.920988,2.826598,2.858658,2.856084,2.892982,0
C02623,B_L11,DIGITAL_CMOS,CMOS_B,0.596179,0.620629,0.621499,0.623047,0.09653,0.095713,0.097146,0.096368,47.807317,48.08567,48.697495,48.217162,5.069354,5.084259,5.210776,5.28948,3.071015,3.082394,3.107342,3.147728,2.87875,2.913975,2.964725,3.030621,0
C02624,B_L11,DIGITAL_CMOS,CMOS_B,0.798443,0.800452,0.811916,0.806774,0.074734,0.075061,0.07537,0.075917,44.5124,44.010561,44.742101,44.641133,5.203717,5.236166,5.34592,5.443734,3.138185,3.148985,3.22168,3.257565,2.94473,2.952472,2.969416,2.986635,0
C02698,B_L13,DIGITAL_CMOS,CMOS_B,0.517316,0.524267,0.54555,0.557737,0.06263,0.066116,0.068037,0.070272,48.718972,49.263184,49.875406,51.614644,5.205273,5.20573,5.213225,5.215438,3.187933,3.205165,3.197282,3.206138,2.736724,2.751803,2.760827,2.798574,0
C02699,B_L13,DIGITAL_CMOS,CMOS_B,0.509708,0.515468,0.533719,0.531489,0.086332,0.089437,0.09494,0.095601,49.49083,49.507375,50.607853,51.627082,5.493703,5.512366,5.54821,5.56989,3.44233,3.389485,3.443805,3.426213,3.178882,3.178527,3.17852,3.190778,0
C02700,B_L13,DIGITAL_CMOS,CMOS_B,0.721857,0.72803,0.754146,0.763081,0.109025,0.112376,0.11415,0.114636,52.917756,53.324437,54.331491,54.442505,5.082233,5.055238,5.051188,5.062399,2.875869,2.888965,2.889408,2.933021,2.872992,2.89217,2.886048,2.880729,0
C02701,B_L13,DIGITAL_CMOS,CMOS_B,0.519079,0.524051,0.515885,0.524315,0.043526,0.044144,0.044751,0.044757,52.846978,53.367457,53.181489,53.773375,5.321885,5.319237,5.318696,5.367,3.406835,3.388529,3.457036,3.436045,2.821715,2.829216,2.827667,2.827397,0
C02702,B_L13,DIGITAL_CMOS,CMOS_B,0.512521,0.518969,0.53623,0.562437,0.078052,0.079157,0.082023,0.085396,50.412866,50.723754,52.233929,54.072326,5.338208,5.378158,5.435665,5.498669,3.095068,3.074428,3.137691,3.226762,2.80618,2.830751,2.864593,2.886021,0
C02703,B_L13,DIGITAL_CMOS,CMOS_B,0.61733,0.636559,0.651826,0.67039,0.053977,0.054373,0.056436,0.058312,48.256255,49.512042,50.692875,51.542193,5.330711,5.363902,5.391065,5.503682,3.027609,3.065868,3.11105,3.215162,2.825092,2.85881,2.884229,2.896244,0
C02704,B_L13,DIGITAL_CMOS,CMOS_B,0.557118,0.559371,0.573405,0.590869,0.066928,0.069369,0.071118,0.073094,49.539785,50.008752,50.581954,51.150475,5.249177,5.259567,5.261508,5.260436,2.963138,2.968204,2.989714,2.997647,2.715123,2.711156,2.715351,2.732698,0
C02705,B_L13,DIGITAL_CMOS,CMOS_B,0.665011,0.674011,0.681942,0.698762,0.131682,0.134764,0.138645,0.140333,49.951422,50.476063,50.467644,51.296713,5.258481,5.277433,5.317269,5.323302,3.003109,3.003898,3.005364,3.003853,3.123485,3.138668,3.116069,3.123189,0
C02706,B_L13,DIGITAL_CMOS,CMOS_B,0.607412,0.619774,0.650131,0.66503,0.064376,0.066725,0.069006,0.071017,47.606883,48.022868,48.929932,49.146729,5.715186,5.697986,5.737057,5.80445,3.406202,3.392009,3.415477,3.421031,3.066054,3.035341,3.077374,3.074654,0
C02707,B_L13,DIGITAL_CMOS,CMOS_B,0.613423,0.612089,0.618298,0.636058,0.10887,0.110707,0.110062,0.110089,50.165453,50.485664,50.854124,51.058496,5.357446,5.336787,5.302971,5.315389,3.247265,3.254438,3.265576,3.306786,2.769871,2.772389,2.787089,2.797607,0
C02708,B_L13,DIGITAL_CMOS,CMOS_B,0.699654,0.700322,0.68734,0.71291,0.085081,0.084745,0.086584,0.087408,50.677668,50.93248,51.103312,51.857432,5.324459,5.284857,5.330444,5.317742,3.186093,3.187817,3.189765,3.185007,2.848235,2.87299,2.88853,2.89409,0
C02709,B_L13,DIGITAL_CMOS,CMOS_B,0.537117,0.53588,0.536142,0.538181,0.071626,0.071938,0.07252,0.074235,52.935602,53.256258,53.828834,53.501376,5.227112,5.220757,5.317739,5.379943,3.243706,3.300109,3.403546,3.46265,2.95239,2.967438,2.986627,3.03034,0
C02710,B_L13,DIGITAL_CMOS,CMOS_B,0.643599,0.67928,0.738662,0.79124,0.069007,0.077108,0.094859,0.110921,50.042671,51.101687,52.170873,53.336904,5.609617,5.609431,5.644959,5.666475,3.342047,3.412857,3.489653,3.535185,2.821691,2.868231,2.885658,2.888969,1
C02711,B_L13,DIGITAL_CMOS,CMOS_B,0.458618,0.464477,0.483219,0.482184,0.063313,0.065982,0.067372,0.068406,51.089357,51.496908,52.136066,53.158412,5.262799,5.220833,5.311664,5.254236,3.282626,3.299129,3.29264,3.330605,2.838526,2.838462,2.827139,2.846449,0
C02712,B_L13,DIGITAL_CMOS,CMOS_B,0.616194,0.62391,0.633058,0.652302,0.0818,0.082976,0.087367,0.089198,51.302627,51.328126,53.124687,53.935164,5.513714,5.515425,5.609889,5.64182,3.173607,3.239854,3.307207,3.344778,2.74255,2.755665,2.758169,2.801864,0
C02713,B_L13,DIGITAL_CMOS,CMOS_B,0.587471,0.611515,0.640837,0.635432,0.057685,0.059838,0.060645,0.061958,49.820568,50.288968,51.490143,51.62105,5.37497,5.414666,5.42046,5.43118,3.186391,3.184021,3.210259,3.203693,2.794442,2.802523,2.808223,2.810271,0
C02714,B_L13,DIGITAL_CMOS,CMOS_B,0.602203,0.604731,0.62667,0.619681,0.053807,0.05398,0.054934,0.05547,53.001712,53.001178,53.441265,53.435108,5.429695,5.434455,5.492842,5.522038,2.980969,2.986923,3.033647,3.075631,2.902859,2.901379,2.915161,2.943289,0
C02715,B_L13,DIGITAL_CMOS,CMOS_B,0.54504,0.557108,0.550102,0.555722,0.077803,0.076635,0.078476,0.078246,54.072692,53.706354,54.74595,54.352015,5.283951,5.304371,5.373963,5.447662,3.044913,3.056594,3.146142,3.228696,2.781989,2.777091,2.803376,2.859031,0
C02716,B_L13,DIGITAL_CMOS,CMOS_B,0.638771,0.639972,0.636879,0.721555,0.064411,0.064474,0.064882,0.065159,45.911334,45.874429,46.296592,46.620326,5.421131,5.477779,5.534564,6.096319,3.055452,3.057296,3.113247,3.960755,2.90006,2.92027,2.90895,2.93595,1
C02717,B_L13,DIGITAL_CMOS,CMOS_B,0.698637,0.70449,0.742697,0.75313,0.103625,0.108844,0.112191,0.113164,51.676973,52.154857,52.513489,53.617575,5.637654,5.631786,5.662032,5.626914,3.242982,3.254528,3.252366,3.270692,2.91279,2.887754,2.932838,2.901604,0
C02718,B_L13,DIGITAL_CMOS,CMOS_B,0.774115,0.772673,0.772684,0.779776,0.088414,0.090045,0.091604,0.092847,50.252163,50.849779,51.183029,51.32992,5.000031,5.007933,5.039703,5.113982,2.900823,2.917815,3.005676,3.125401,2.951472,2.952271,2.953055,2.998481,0
C02719,B_L13,DIGITAL_CMOS,CMOS_B,0.860654,0.861831,0.873451,0.881996,0.12789,0.137257,0.153825,0.165454,51.879459,52.086517,53.28442,53.404718,5.648794,5.573366,5.616647,5.646927,3.347778,3.344064,3.34956,3.39019,3.192516,3.164035,3.179947,3.173696,1
C02720,B_L13,DIGITAL_CMOS,CMOS_B,0.752719,0.758178,0.766516,0.751485,0.080681,0.082177,0.081486,0.082996,52.648718,52.7639,53.020645,52.80581,5.520788,5.542691,5.542958,5.53407,3.279459,3.299335,3.311856,3.367477,3.297794,3.303497,3.351376,3.322959,0
C02721,B_L13,DIGITAL_CMOS,CMOS_B,0.578938,0.585505,0.59526,0.583395,0.074768,0.075264,0.075263,0.076262,49.619847,50.056485,50.026202,50.020316,5.185304,5.255881,5.245229,5.275744,3.249158,3.297173,3.336589,3.393694,3.038379,3.018946,3.083491,3.08995,0
C02722,B_L13,DIGITAL_CMOS,CMOS_B,0.6636,0.649695,0.654091,0.657472,0.088623,0.090829,0.091281,0.09223,51.707105,51.746118,52.611367,52.414212,5.153623,5.170068,5.143066,5.154102,3.137249,3.147113,3.176944,3.16038,2.893024,2.922012,2.915032,2.919883,0
C02723,B_L13,DIGITAL_CMOS,CMOS_B,0.606471,0.605353,0.599193,0.609759,0.087213,0.088122,0.087633,0.090092,55.117081,55.236305,55.594564,56.072522,5.430635,5.466363,5.544323,5.585606,3.339186,3.358702,3.434401,3.567187,3.030004,3.036532,3.088363,3.152659,0
C02724,B_L13,DIGITAL_CMOS,CMOS_B,0.558253,0.601197,0.599053,0.610821,0.090673,0.09349,0.097617,0.097735,51.411051,52.782167,53.419642,54.170194,5.429958,5.484346,5.477166,5.599775,3.394984,3.432629,3.527791,3.589027,3.154011,3.150487,3.191634,3.234786,0
C02725,B_L13,DIGITAL_CMOS,CMOS_B,0.665376,0.667816,0.698272,0.710421,0.069937,0.072417,0.075011,0.07679,50.538316,51.669143,52.244733,52.926067,5.331747,5.323314,5.312303,5.321372,3.219056,3.191139,3.198633,3.230069,2.970106,2.966481,2.993545,2.962864,0
C02726,B_L13,DIGITAL_CMOS,CMOS_B,0.633466,0.636976,0.662306,0.703065,0.096598,0.099143,0.101117,0.105459,49.564948,49.517802,50.325602,51.553297,5.419765,5.384191,5.400145,5.425865,3.202642,3.212131,3.217071,3.203934,2.914465,2.95879,2.959764,2.972715,0
C02727,B_L13,DIGITAL_CMOS,CMOS_B,0.599353,0.600716,0.625022,0.639511,0.077598,0.079779,0.081844,0.082495,51.805208,52.765553,53.216905,54.247006,5.336575,5.310926,5.403399,5.421163,3.264907,3.250186,3.340627,3.369539,3.033201,3.038541,3.056392,3.093296,0
